symbol-id;symbol-en;symbol-fi;category
2273;police_1a;poliisi;ihmiset ammatit
2274;police_1b;poliisi;ihmiset ammatit
2275;police_car;poliisiauto;liikenne tieliikenne
2276;police_helmet;poliisin kypärä;vaatteet muut
2277;police_radio;poliisiradio;tekniikka puhelin
2278;polish_nails_,_to;maalata kynnet;terveys hoitotoimet
2279;pond;lampi;rakennukset puutarha ja maatila
2280;pool_hoist;allasnosturi;terveys sairaalatarvikkeet
2281;pool_snooker;biljardi;vapaa-aika pelit
2282;pop_champagne_cork_,_to;poksauttaa auki;juomat juominen
2283;pop_socks;sukat;vaatteet muut
2284;poppadoms;poppadumit;ruoka viljatuotteet ja leivonta
2285;porcupine;piikkisika;eläimet nisäkkäät
2286;pork_chop;porsaankyljys;ruoka liha
2287;porridge;puuro;ruoka viljatuotteet ja leivonta
2288;porter_hospital_1a;vastaanottoapulainen;ihmiset ammatit
2289;porter_hospital_1b;vastaanottoapulainen;ihmiset ammatit
2290;porter_hospital_2a;vastaanottoapulainen;ihmiset ammatit
2291;porter_hospital_2b;vastaanottoapulainen;ihmiset ammatit
2292;post_person_1a;postinkantaja;ihmiset ammatit
2293;post_person_1b;postinkantaja;ihmiset ammatit
2294;post_person_2a;postinkantaja;ihmiset ammatit
2295;post_person_2b;postinkantaja;ihmiset ammatit
2296;post_van;postiauto;liikenne tieliikenne
2297;post-it;muistilappu;työ ja koulu
2298;pot;ruukku;työkalut puutarha
2299;pot_noodle;kuppinuudeli;ruoka annokset
2300;potato;peruna;ruoka vihannekset ja salaatit
2301;potted_plant;ruukkukasvi;kasvit ja puut
2302;pottery;savenvalanta;tiede
2303;potty_chair;potta;terveys hoitotarvikkeet
2304;poultry;siipikarja;ruoka siipikarja
2305;pour_cake_mixture_,_to;sekoittaa ainekset;ruoka jälkiruuat ja herkut
2306;pour_custard_,_to;kaataa kastike;ruoka jälkiruuat ja herkut
2307;powder_puff;puuterihuisku;terveys hoitotarvikkeet
2308;power_switch;virtakytkin;tekniikka muut
2309;prawn;katkarapu;eläimet äyriäiset ja nilviäiset
2310;pray_,_to;rukoilla;uskonto yleiset
2311;prayer;rukous;uskonto yleiset
2312;present;lahja;juhlat välineet
2313;pretty;nätti;ihmiset kuvaileva
2314;pretzel;suolarinkilä;ruoka viljatuotteet ja leivonta
2315;prickles;piikit;eläimet ominaisuudet
2316;print;tulostaa;tietotekniikka
2317;print_preview;esikatselu;tietotekniikka
2318;printer;tulostin;tekniikka tietokoneet
2319;prism_hexagonal;kuusikulmainen prisma;kuvaileva muoto
2320;prism_triangular;kolmisivuinen prisma;kuvaileva muoto
2321;protein;proteiini;ruoka ruokavalio
2322;puffin;lunni;eläimet linnut
2323;pull_along_toy;vetää;vapaa-aika lelut
2324;pumice_stone;hohkakivi;terveys hoitotarvikkeet
2325;pumpkin;kurpitsa;ruoka vihannekset ja salaatit
2326;pumpkin_lantern;kurpitsalyhty;juhlat välineet
2327;pumpkin_pie;kurpitsapiirakka;juhlat välineet
2328;pupil;silmäterä;terveys kehonosat
2329;puppet;nukke;vapaa-aika lelut
2330;pureed_food;sose;ruoka annokset
2331;pureed_food_2;sose;ruoka annokset
2332;puritans;puritaanit;uskonto henkilö
2333;purple;violetti;taide värit
2334;purse;kukkaro;vaatteet tarvikkeet
2335;put_in_bin_,_to;viedä roskat;rakennukset kotityöt
2336;put_on_cap_,_to;pukea lippalakki;terveys hoitotoimet
2337;put_on_coat_,_to;pukea takki;terveys hoitotoimet
2338;put_out_rubbish_,_to;viedä roskat;rakennukset kotityöt
2339;pyjamas;pyjama;vaatteet muut
2340;pyramid_square_base;neliöpohjainen pyramidi;kuvaileva muoto
2341;pyramid_triangular_base;kolmiopohjainen pyramidi;kuvaileva muoto
2342;q;q;aakkoset
2343;q_-_lower_case;q;aakkoset
2344;quadrilateral;nelikulmio;kuvaileva muoto
2345;quail;viiriäinen;eläimet linnut
2346;quarter;neljäsosa;kuvaileva määrä
2347;quiche_flan;piiras;ruoka annokset
2348;quiet;hiljainen;ihmiset kuvaileva
2349;r;r;aakkoset
2350;r_-_lower_case;r;aakkoset
2351;rabbit;kani;eläimet nisäkkäät
2352;rabbit_hutch;kaninkoppi;eläimet elinympäristö
2353;race_athletics;urheilukilpailu;urheilu
2354;radish;retiisi;ruoka vihannekset ja salaatit
2355;rain;sade;ympäristö sää
2356;rainbow;sateenkaari;ympäristö sää
2357;raincoat;sadetakki;vaatteet muut
2358;raisin;rusina;ruoka hedelmät
2359;raisin_currants;korintti;ruoka hedelmät
2360;rake;harava;työkalut puutarha
2361;ram;pässi;eläimet nisäkkäät
2362;ramp;ramppi;terveys sairaalatarvikkeet
2363;rash;ihottuma;terveys terveydentila
2364;rat;rotta;eläimet nisäkkäät
2365;rattle_snake;kalkkarokäärme;eläimet matelijat
2366;ravioli;ravioli;ruoka pastat ja riisi
2367;razor;partahöylä;terveys hoitotarvikkeet
2368;razor_electric;partakone;terveys hoitotarvikkeet
2369;ready;valmiina;ihmiset kuvaileva
2370;ready_2;valmis;ihmiset kuvaileva
2371;ready_meal;valmisateria;ruoka annokset
2372;ready_meal_lamb;valmis liha-ateria;ruoka annokset
2373;receive_email_,_to;saada sähköpostia;tietotekniikka
2374;recipe;resepti;ruoka annokset
2375;rectangle;suorakulmio;kuvaileva muoto
2376;recycle_bin;roskakori;tietotekniikka
2377;recycle_logo;kierrätys;tiede
2378;recycling_bins;kierrätysastiat;rakennukset tarvikkeet
2379;red;punainen;taide värit
2380;refridgerate_,_to;pakastaa;ruoka ruuanlaitto
2381;refuse_collector_1a;roskakuski;ihmiset ammatit
2382;refuse_collector_1b;roskakuski;ihmiset ammatit
2383;refuse_collector_2a;roskakuski;ihmiset ammatit
2384;refuse_collector_2b;roskakuski;ihmiset ammatit
2385;refuse_lorry;roska-auto;liikenne tieliikenne
2386;reindeer;poro;eläimet nisäkkäät
2387;relax_3_,_to;rentoutua;ihmiset toiminta
2388;remote_control;kaukosäädin;tekniikka media
2389;retire_,_to;jäädä eläkkeelle;ihmiset toiminta
2390;retired;eläkeläinen;ihmiset kuvaileva
2391;rhinoceros;sarvikuono;eläimet nisäkkäät
2392;rhombus;vinoneliö;kuvaileva muoto
2393;rhubarb;raparperi;ruoka vihannekset ja salaatit
2394;ribbon;nauha;juhlat välineet
2395;rice;riisi;ruoka pastat ja riisi
2396;rice_cake;riisikakku;ruoka pastat ja riisi
2397;rice_packet;riisipussi;ruoka pastat ja riisi
2398;ride_horse_,_to;ratsastaa;urheilu
2399;riding_hat;ratsastuskypärä;vaatteet urheilu
2400;rifle;kivääri;sotilaallinen
2401;right;oikealle;kuvaileva suunta
2402;right_click;oikea klikkaus;tekniikka tietokoneet
2403;right_hand;oikea käsi;terveys kehonosat
2404;ring;sormus;vaatteet korut
2405;ring_binder;kansio;työ ja koulu
2406;risen;ylösnousemus;uskonto juhlapäivä
2407;road;tie;matkustus
2408;roast_dinner;paistettu päivällinen;ruoka annokset
2409;robin;punarinta;eläimet linnut
2410;rocket;raketti;liikenne avaruus
2411;rocket_2;raketti;juhlat välineet
2412;rocking_chair;keinutuoli;rakennukset huonekalut
2413;roll_on_deodorant;deodorantti;terveys hoitotarvikkeet
2414;roll_pastry_,_to;kaulita;ruoka ruuanlaitto
2415;roller_blind;rullaverho;rakennukset tarvikkeet
2416;roller_coaster;vuoristorata;matkustus
2417;rolling_pin;kaulin;ruoka välineet
2418;roman_blind;laskosverho;rakennukset tarvikkeet
2419;room;huone;rakennukset julkiset
2420;roots;juuret;kasvit ja puut
2421;rose;ruusu;kasvit ja puut
2422;rosette;rusetti;urheilu urheiluvälineet
2423;rotary_washing_line;pyykkiteline;rakennukset tarvikkeet
2424;rowing_boat;soutuvene;liikenne vesiliikenne
2425;rudolph;petteri;juhlat välineet
2426;rug;matto;rakennukset tarvikkeet
2427;rugby_ball;rugbypallo;urheilu urheiluvälineet
2428;run_,_to;juosta;urheilu
2429;s;s;aakkoset
2430;s_-_lower_case;s;aakkoset
2431;sack;säkki;juhlat välineet
2432;sad_lady;surullinen;ihmiset tunteet
2433;sad_man;surullinen;ihmiset tunteet
2434;saddle;satula;eläimet eläintenhoito
2435;saddle_2;satula;urheilu urheiluvälineet
2436;safety_goggles;suojalasit;työkalut työpaja
2437;safety_pin;hakaneula;terveys hoitotarvikkeet
2438;sailor_1a;merimies;ihmiset ammatit
2439;sailor_1b;merimies;ihmiset ammatit
2440;salad;salaatti;ruoka vihannekset ja salaatit
2441;salad_packet;salaattipussi;ruoka vihannekset ja salaatit
2442;salad_plate;salaattilautanen;ruoka vihannekset ja salaatit
2443;salami_sausage;salamimakkara;ruoka liha
2444;salt;suola;ruoka välineet
2445;salt_,_to;suolata;ruoka ruokailu
2446;salty;suolainen;ruoka ruokailu
2447;same;sama;kuvaileva määrä
2448;sand_pit;hiekkalaatikko;vapaa-aika lelut
2449;sandals;sandaalit;vaatteet muut
2450;sandpaper;hiekkapaperi;työkalut työpaja
2451;sandwich;voileipä;ruoka annokset
2452;sandwich_cheese;juustovoileipä;ruoka annokset
2453;sandwich_chicken;kanavoileipä;ruoka annokset
2454;sandwich_ham;kinkkuvoileipä;ruoka annokset
2455;sandwich_sausage;makkaravoileipä;ruoka annokset
2456;sandwich_toasted;paahdettu voileipä;ruoka annokset
2457;sanitary_towel;terveysside;terveys hoitotarvikkeet
2458;satellite;satelliitti;tiede tähtitiede
2459;satsuma;satsuma;ruoka hedelmät
2460;saturn;saturnus;tiede tähtitiede
2461;sauce_apple;omenakastike;ruoka ainekset
2462;sauce_brown;ruskeakastike;ruoka ainekset
2463;sauce_cranberry;karpalokastike;ruoka ainekset
2464;sauce_tomato;tomaattikastike;ruoka välineet
2465;saucepan;kattila;ruoka välineet
2466;saucer;pikkulautanen;ruoka välineet
2467;sausage_and_mash;nakit ja muusi;ruoka annokset
2468;sausage_cumberland;sianlihamakkara;ruoka liha
2469;sausage_roll;makkarapasteija;ruoka viljatuotteet ja leivonta
2470;sausage_roll_small;pieni makkarapasteija;ruoka viljatuotteet ja leivonta
2471;sausages;makkarat;ruoka liha
2472;sausages_2;makkarat;ruoka liha
2473;save;tallentaa;tietotekniikka
2474;saw;saha;työkalut työpaja
2475;scales;vaaka;ruoka välineet
2476;scales_2;vaaka;ruoka välineet
2477;scales_fish;suomut;eläimet ominaisuudet
2478;scanning;askellus;tietotekniikka
2479;scar;arpi;terveys kehonosat
2480;scarecrow;variksenpelätin;työkalut puutarha
2481;scarf;huivi;vaatteet muut
2482;scary;pelottava;ihmiset kuvaileva
2483;school;koulu;rakennukset koulu
2484;school_1;koulu;rakennukset koulu
2485;school_bag;koulureppu;vaatteet tarvikkeet
2486;science;fysiikka;työ ja koulu
2487;science_class;fysiiikan tunti;työ ja koulu
2488;science_room;fysiikan luokka;rakennukset koulu
2489;scissors;sakset;terveys hoitotarvikkeet
2490;scoop;kauha;ruoka välineet
2491;scoop_,_to;kaapia;ruoka ruuanlaitto
2492;score_goal_,_to;tehdä maali;urheilu
2493;screw;ruuvi;työkalut työpaja
2494;screwdriver;ruuvimeisseli;työkalut työpaja
2495;scrubbing_brush;pesuharja;rakennukset tarvikkeet
2496;seagull;lokki;eläimet linnut
2497;seahorse;merihevonen;eläimet kalat ja merenelävät
2498;seal;hylje;eläimet kalat ja merenelävät
2499;seat_belt;turvavyö;liikenne tieliikenne
2500;second;sekunti;kuvaileva aika
2501;second_3;toinen;kuvaileva sijainti
2502;secretary_1a;sihteeri;ihmiset ammatit
2503;secretary_1b;sihteeri;ihmiset ammatit
2504;secretary_2a;sihteeri;ihmiset ammatit
2505;secretary_2b;sihteeri;ihmiset ammatit
2506;see_saw;keinulauta;vapaa-aika leikkikenttä
2507;seedling;taimi;kasvit ja puut
2508;seeds;siemenet;kasvit ja puut
2509;seizure;kohtaus;terveys terveydentila
2510;senses;aistit;terveys kehonosat
2511;sensory_room;aistihuone;rakennukset koulu
2512;sensory_tube;aistiputki;apuvälineet
2513;serene_lady;levollinen;ihmiset tunteet
2514;serene_man;levollinen;ihmiset tunteet
2515;serve_,_to;tarjoilla;ruoka ruuanlaitto
2516;serviette;servetti;ruoka ruokailu
2517;set_the_table_,_to;kattaa;rakennukset kotityöt
2518;set_timer_,_to;ajastaa;ruoka ruuanlaitto
2519;settee_1;sohva;rakennukset huonekalut
2520;settee_2;sohva;rakennukset huonekalut
2521;seven;seitsemän;numerot
2522;seven_dots;seitsemän pistettä;numerot
2523;seventeen;seitsemäntoista;numerot
2524;seventy;seitsemänkymmentä;numerot
2525;seventy_five_percent;75 prosenttia;kuvaileva määrä
2526;shallow;matala;kuvaileva määrä
2527;shampoo;shampoo;terveys hoitotarvikkeet
2528;shampoo_animal_,_to;shampoo;eläimet eläintenhoito
2529;shampoo_hair_,_to;shampoo;terveys hoitotoimet
2530;shape_puzzle;muotolauta;vapaa-aika lelut
2531;shapes;muodot;kuvaileva muoto
2532;shapesorter;muotopalikat;vapaa-aika lelut
2533;sharp;terävä;kuvaileva muoto
2534;shave_,_to;ajella;terveys hoitotoimet
2535;shave_underarm_,_to;ajaa kainalot;terveys hoitotoimet
2536;shave_with_razor_,_to;ajaa partahöylällä;terveys hoitotoimet
2537;shaving_cream;partavaahto;terveys hoitotarvikkeet
2538;sheep;lammas;eläimet nisäkkäät
2539;shells;kuoret;tiede
2540;shepherd_1a;paimen;ihmiset ammatit
2541;shepherd_1b;paimen;ihmiset ammatit
2542;shin;sääri;terveys kehonosat
2543;shiny;kimaltava;kuvaileva tila
2544;shirt;paita;vaatteet muut
2545;shoe_-_ladies;kenkä;vaatteet muut
2546;shoe_-_mans;kenkä;vaatteet muut
2547;shooting_star;tähdenlento;tiede
2548;shop;kauppa;rakennukset kauppa
2549;shop_2;kauppa;rakennukset kauppa
2550;short;lyhyt;ihmiset kuvaileva
2551;short_2;lyhyt;kuvaileva määrä
2552;short_hair;lyhythiuksinen;ihmiset kuvaileva
2553;shorts;shortsit;vaatteet muut
2554;shoulder;olkapää;terveys kehonosat
2555;shower;suihku;terveys hoitotarvikkeet
2556;shower_1_,_to;peseytyä;terveys hoitotoimet
2557;shower_2_,_to;käydä suihkussa;terveys hoitotoimet
2558;shower_cap;suihkulakki;terveys hoitotarvikkeet
2559;shower_gel;suihkusaippua;terveys hoitotarvikkeet
2560;shrew;päästäinen;eläimet nisäkkäät
2561;shrimp;katkarapu;ruoka kala ja äyriäisruuat
2562;shrove_tuesday_1;laskiainen;uskonto juhlapäivä
2563;shuttlecock;sulkapallo;urheilu urheiluvälineet
2564;side;puoli;kuvaileva sijainti
2565;sieve;siivilä;ruoka välineet
2566;sieve_,_to;siivilöidä;ruoka ruuanlaitto
2567;signpost;tienviitta;liikenne tieliikenne
2568;signpost_1;tienviitta;liikenne tieliikenne
2569;silence;äänetön;tiede
2570;simnel_cake;pääsiäiskakku;ruoka tapahtumat
2571;singer_1a;laulaja;ihmiset ammatit
2572;singer_1b;laulaja;ihmiset ammatit
2573;singer_2a;laulaja;ihmiset ammatit
2574;singer_2b;laulaja;ihmiset ammatit
2575;single_bed;sänky;rakennukset huonekalut
2576;sink;pesuallas;ruoka välineet
2577;sink_2;pesuallas;rakennukset tarvikkeet
2578;sister;sisko;ihmiset suhteet
2579;sit_at_computer_,_to;käyttää tietokonetta;tekniikka tietokoneet
2580;sit_at_computer_,_to_2;käyttää tietokonetta;tekniikka tietokoneet
2581;six;kuusi;numerot
2582;six_dots;kuusi pistettä;numerot
2583;sixteen;kuusitoista;numerot
2584;sixty;kuusikymmentä;numerot
2585;skate_park;skeittipuisto;vapaa-aika leikkikenttä
2586;skateboard;skeittilauta;liikenne tieliikenne
2587;skeleton;luuranko;terveys kehonosat
2588;ski_,_to;hiihtää;urheilu
2589;skin;iho;terveys kehonosat
2590;skirt;mekko;vaatteet muut
2591;skis;sukset;urheilu urheiluvälineet
2592;skull;pääkallo;terveys kehonosat
2593;skunk;haisunäätä;eläimet nisäkkäät
2594;sledge;leka;liikenne tieliikenne
2595;sleep_suit_baby;potkupuku;vaatteet muut
2596;sleigh;reki;liikenne tieliikenne
2597;slice;viipale;kuvaileva muoto
2598;slide;liukumäki;vapaa-aika leikkikenttä
2599;sling;keinu;terveys sairaalatarvikkeet
2600;slippers;tossut;vaatteet muut
2601;slippery;liukas;ihmiset kuvaileva
2602;slug;etana;eläimet äyriäiset ja nilviäiset
2603;smoke_,_to;tupakoida;terveys terveydentila
2604;smooth;sileä;tiede
2605;snail;etana;eläimet äyriäiset ja nilviäiset
2606;snake;käärme;eläimet matelijat
2607;sneering_lady;ivallinen;ihmiset tunteet
2608;sneering_man;ivallinen;ihmiset tunteet
2609;sneeze_cold;nuha;terveys terveydentila
2610;snow;lumi;ympäristö sää
2611;soap;saippua;terveys hoitotarvikkeet
2612;socks;sukat;vaatteet muut
2613;soft;pehmeä;kuvaileva tila
2614;soldier_1a;sotilas;ihmiset ammatit
2615;soldier_1b;sotilas;ihmiset ammatit
2616;soldier_2a;sotilas;ihmiset ammatit
2617;soldier_2b;sotilas;ihmiset ammatit
2618;sole;jalkapohja;terveys kehonosat
2619;some;muutama;kuvaileva määrä
2620;son;poika;ihmiset suhteet
2621;soup;keitto;ruoka annokset
2622;soup_carrot;porkkanakeitto;ruoka annokset
2623;soup_chicken;kanakeitto;ruoka annokset
2624;soup_mushroom;sienikeitto;ruoka annokset
2625;soup_onion;sipulikeitto;ruoka annokset
2626;soup_pea;hernekeitto;ruoka annokset
2627;soup_tomato;tomaattikeitto;ruoka annokset
2628;soup_vegetable;kasviskeitto;ruoka annokset
2629;sour;hapan;ruoka ruokailu
2630;sour_cream;smetana;ruoka maitotuotteet
2631;south;etelä;kuvaileva suunta
2632;south_east;kaakko;kuvaileva suunta
2633;south_west;lounas;kuvaileva suunta
2634;space_bar;välilyönti;tietotekniikka
2635;spaceship;avaruusalus;liikenne avaruus
2636;spade;lapio;vapaa-aika lelut
2637;spaghetti;spagetti;ruoka pastat ja riisi
2638;spaghetti_bolognaise;spagetti bolognese;ruoka annokset
2639;sparkler;sädetikku;juhlat välineet
2640;spatula;lasta;ruoka välineet
2641;spatula_2;lasta;ruoka välineet
2642;speech_language_therapist_1a;puheterapeutti;ihmiset ammatit
2643;speech_language_therapist_1b;puheterapeutti;ihmiset ammatit
2644;speech_language_therapist_2a;puheterapeutti;ihmiset ammatit
2645;speech_language_therapist_2b;puheterapeutti;ihmiset ammatit
2646;spicy;mausteinen;ruoka ruokailu
2647;spider;hämähäkki;eläimet hämähäkit ja hyönteiset
2648;spiders_web;hämähäkinseitti;eläimet elinympäristö
2649;spinach;pinaatti;ruoka vihannekset ja salaatit
2650;spine;selkäranka;terveys kehonosat
2651;sponge;pesusieni;terveys hoitotarvikkeet
2652;spoon;lusikka;ruoka välineet
2653;spoon_adapted;lusikka;ruoka ruokailu
2654;spot_light;kohdevalaisin;rakennukset tarvikkeet
2655;spotty;täplikäs;kuvaileva tila
2656;spotty_2;finninaama;ihmiset kuvaileva
2657;spread_,_to;levittää;ruoka ruuanlaitto
2658;spring;kevät;kuvaileva aika
2659;spring_onions;kevätsipulit;ruoka vihannekset ja salaatit
2660;sprinkle_,_to;ripotella;ruoka ruuanlaitto
2661;square;neliö;kuvaileva muoto
2662;square_setsquare;kulmaviivain;työkalut työpaja
2663;squash;mehu;juomat
2664;squash_,_to;litistää;ruoka ruuanlaitto
2665;squeak_,_to;vikistä;eläimet ominaisuudet
2666;squirrel_1a;orava;eläimet nisäkkäät
2667;squirrel_1b;orava;eläimet nisäkkäät
2668;stable;talli;eläimet elinympäristö
2669;stable_1;talli;eläimet elinympäristö
2670;stable_2;talli;eläimet elinympäristö
2671;stag;hirvi;eläimet nisäkkäät
2672;stairs;portaat;rakennukset rakenne
2673;standard_lamp;jalkalamppu;rakennukset huonekalut
2674;staple_,_to;nitoa;työ ja koulu
2675;stapler;nitoja;työ ja koulu
2676;star;tähti;tiede tähtitiede
2677;star_2;tähti;tiede tähtitiede
2678;star_stacker;lelu;vapaa-aika lelut
2679;starfish;meritähti;eläimet muut selkärangattomat
2680;steak;pihvi;ruoka liha
2681;steam_train;höyryjuna;liikenne raideliikenne
2682;steamer;höyrykeitin;ruoka välineet
2683;step_brother;velipuoli;ihmiset suhteet
2684;step_by_step;askeltaa;apuvälineet
2685;step_dad_parent;isäpuoli;ihmiset suhteet
2686;step_daughter_1;tytärpuoli;ihmiset suhteet
2687;step_daughter_2;tytärpuoli;ihmiset suhteet
2688;step_mum_parent;äitipuoli;ihmiset suhteet
2689;step_sister;sisarpuoli;ihmiset suhteet
2690;step_son_1;poikapuoli;ihmiset suhteet
2691;step_son_2;poikapuoli;ihmiset suhteet
2692;stereo;stereo;tekniikka media
2693;stethoscope;stetoskooppi;terveys sairaalatarvikkeet
2694;stick;keppi;kasvit ja puut
2695;stickers;tarrat;vapaa-aika lelut
2696;sticky;tahmea;kuvaileva tila
2697;sting_bee;ampiaisen pistos;terveys terveydentila
2698;stir_fry;wokki;ruoka ruuanlaitto
2699;stir_fry_,_to;wokata;ruoka ruuanlaitto
2700;stir_mix_,_to;sekoittaa;ruoka ruuanlaitto
2701;stirrups;jalustimet;urheilu urheiluvälineet
2702;stoat;kärppä;eläimet nisäkkäät
2703;stock;liemi;ruoka ainekset
2704;stock_cubes;liemikuutiot;ruoka ainekset
2705;stomach;maha;terveys kehonosat
2706;stomach_1;maha;terveys kehonosat
2707;stomach_ache;vatsakipu;terveys terveydentila
2708;stone;kivi;kasvit ja puut
2709;stool;jakkara;rakennukset huonekalut
2710;straight;suora;kuvaileva muoto
2711;strain_,_to;siivilöidä;ruoka ruuanlaitto
2712;straw;pilli;ruoka välineet
2713;strawberry;mansikka;ruoka hedelmät
2714;strawberry_jam;mansikkahillo;ruoka jälkiruuat ja herkut
2715;string;naru;rakennukset tarvikkeet
2716;striped;raidallinen;kuvaileva tila
2717;stroke_,_to;silittää;eläimet eläintenhoito
2718;strong;vahva;ihmiset kuvaileva
2719;stubble;sänki;ihmiset kuvaileva
2720;stuffing;täytteet;ruoka viljatuotteet ja leivonta
2721;subsoil;pohjamaa;tiede
2722;subtract;vähentää;numerot laskutoimitukset
2723;sugar_bowl;sokerikulho;ruoka välineet
2724;sugar_brown;ruskea sokeri;ruoka ainekset
2725;sugar_white;sokeri;ruoka ainekset
2726;suit_-_ladys;puku;vaatteet muut
2727;suit_-_mans;puku;vaatteet muut
2728;suitcase_1;matkalaukku;matkustus
2729;suitcase_2;matkalaukku;matkustus
2730;sum;laskutehtävä;numerot laskutoimitukset
2731;summer;kesä;kuvaileva aika
2732;sun;aurinko;kuvaileva aika
2733;sun_lounger;aurinkotuoli;matkustus
2734;sunglasses;aurinkolasit;vaatteet tarvikkeet
2735;sunscreen;aurinkovoide;terveys hoitotarvikkeet
2736;surgery_health_centre;terveyskeskus;rakennukset julkiset
2737;surprised_lady;yllättynyt;ihmiset tunteet
2738;surprised_man;yllättynyt;ihmiset tunteet
2739;swan;joutsen;eläimet linnut
2740;sweatshirt;collegepaita;vaatteet muut
2741;swede;lanttu;ruoka vihannekset ja salaatit
2742;sweet;makeinen;ruoka jälkiruuat ja herkut
2743;sweet_2;makeaa;ruoka ruokailu
2744;sweet_potato;bataatti;ruoka vihannekset ja salaatit
2745;sweetcorn;maissi;ruoka vihannekset ja salaatit
2746;swim_,_to;uida;urheilu
2747;swimming_cap;uimalakki;vaatteet urheilu
2748;swimming_class;uimatunti;työ ja koulu
2749;swimming_costume;uimapuku;vaatteet urheilu
2750;swimming_trunks;uimahousut;vaatteet urheilu
2751;swing;keinu;vapaa-aika leikkikenttä
2752;swing_,_to;keinua;vapaa-aika leikkikenttä
2753;swiss_roll;kääretorttu;ruoka jälkiruuat ja herkut
2754;switch_access;kytkinkäyttö;tekniikka tietokoneet
2755;switch_low_profile_1;hipaisukytkin;apuvälineet
2756;switch_low_profile_2;kytkin;apuvälineet
2757;switch_low_profile_3;hipaisukytkin;apuvälineet
2758;switch_mount;kytkinvarsi;apuvälineet
2759;switch_on_television_,_to;käynnistää televisio;tekniikka tv
2760;syringe;ruisku;terveys sairaalatarvikkeet
2761;t;t;aakkoset
2762;t_-_lower_case;t;aakkoset
2763;table;pöytä;rakennukset huonekalut
2764;table_2;pöytä;rakennukset huonekalut
2765;table_cloth;pöytäliina;ruoka välineet
2766;tablecloth;pöytäliina;ruoka ruokailu
2767;tablet_blister_pack;lääkepakkaus;terveys sairaalatarvikkeet
2768;tablets;pillerit;terveys sairaalatarvikkeet
2769;take_a_work_break_,_to;tauko;ihmiset toiminta
2770;take_off_cap_,_to;lakki päästä;terveys hoitotoimet
2771;takeaway_burger;kotipaketti;ruoka annokset
2772;takeaway_burger_and_chips;kotipaketti;ruoka annokset
2773;takeaway_chinese;kotipaketti;ruoka annokset
2774;takeaway_container;kotipaketti;ruoka annokset
2775;takeaway_indian;kotipaketti;ruoka annokset
2776;takeaway_pizza;kotipaketti;ruoka annokset
2777;tall;korkea;ihmiset kuvaileva
2778;tampon;tampooni;terveys hoitotarvikkeet
2779;tap;hana;terveys hoitotarvikkeet
2780;tape_measure;mittanauha;työkalut työpaja
2781;tape_recorder;nauhuri;tekniikka muut
2782;tart;piirakka;ruoka jälkiruuat ja herkut
2783;tartan;skottikangas;vaatteet muut
2784;taste_,_to;maistaa;ruoka ruokailu
2785;tattoo;tatuointi;ihmiset kuvaileva
2786;taxi;taksi;liikenne tieliikenne
2787;taxi_driver_1a;taksikuski;ihmiset ammatit
2788;taxi_driver_1b;taksikuski;ihmiset ammatit
2789;taxi_driver_1c;taksikuski;ihmiset ammatit
2790;taxi_driver_1d;taksikuski;ihmiset ammatit
2791;taxi_driver_2a;taksikuski;ihmiset ammatit
2792;taxi_driver_2b;taksikuski;ihmiset ammatit
2793;taxi_driver_2c;taksikuski;ihmiset ammatit
2794;taxi_driver_2d;taksikuski;ihmiset ammatit
2795;tea;tee;juomat
2796;tea_bag;teepussi;juomat
2797;tea_instant;teejauhe;juomat
2798;tea_spoon;teelusikka;ruoka välineet
2799;tea_time;teeaika;kuvaileva aika
2800;tea_towel;astiapyyhe;ruoka välineet
2801;teacher_1a;opettaja;ihmiset ammatit
2802;teacher_1b;opettaja;ihmiset ammatit
2803;teacher_2a;opettaja;ihmiset ammatit
2804;teacher_2b;opettaja;ihmiset ammatit
2805;teapot;teepannu;ruoka välineet
2806;technology;teknolologia;tekniikka muut
2807;teddy_bear;nalle;vapaa-aika lelut
2808;teeth;hampaat;terveys kehonosat
2809;teeth_2;hampaat;terveys kehonosat
2810;telephone_handset;puhelinluuri;tekniikka puhelin
2811;telephone_toy;lelupuhelin;vapaa-aika lelut
2812;temple;ohimo;terveys kehonosat
2813;ten;kymmenen;numerot
2814;tennis;tennis;urheilu
2815;terracotta;terrakotta;taide värit
2816;test;tentti;työ ja koulu
2817;test_tube;koeputki;tiede
2818;text_mobile_message_,_to;tekstata;tekniikka puhelin
2819;text_phone;näppäinpuhelin;tekniikka puhelin
2820;theme_park;huvipuisto;matkustus
2821;thermometer;lämpömittari;terveys sairaalatarvikkeet
2822;thermometer_2;lämpömittari;tiede
2823;thick;paksu;kuvaileva määrä
2824;thigh;reisi;terveys kehonosat
2825;thin;ohut;ihmiset kuvaileva
2826;thin_2;ohut;kuvaileva määrä
2827;thirsty;janoinen;ruoka ruokailu
2828;thirteen;kolmetoista;numerot
2829;thirty;kolmekymmentä;numerot
2830;this_month;tämä kuukausi;kuvaileva aika
2831;this_week;tämä viikko;kuvaileva aika
2832;thousand;tuhat;numerot
2833;three;kolme;numerot
2834;three_dots;kolme pistettä;numerot
2835;three_quarters;kolme neljäsosaa;kuvaileva määrä
2836;three_wise_kings;kolme viisasta miestä;uskonto henkilö
2837;throat;kurkku;terveys kehonosat
2838;through;läpi;kuvaileva suunta
